÷,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow IAT Mean,Fwd IAT Mean,Bwd IAT Mean,Label
817.9041768,38.36386136,870.7971723,512.7498998,398.2502349,497.1672807,667.4155305,12.76542652,871.5518565,446.7395253,PortScan
692.5324315,134.4351294,299.3955884,358.7155254,804.4372077,278.7598724,210.7049639,957.448019,8.863285113,997.8208557,BENIGN
548.7337894,691.8951977,651.9612595,224.2693095,712.1792213,237.2490875,325.3996982,746.4914051,649.632899,849.2234105,BENIGN
805.0903185,822.983805,932.7105081,544.2539661,200.2820179,616.7836079,742.8814937,737.9173934,521.4490242,68.45871933,DoS
575.0605735,206.8178931,504.4559417,312.1897366,427.4665282,645.2185758,745.2147427,232.2246909,405.3253606,269.161571,DoS
191.8673247,323.3715621,226.6564022,354.9963058,69.42384275,519.0597909,67.61256359,800.3565078,233.7120819,540.0119146,BENIGN
147.3030443,7.841590772,630.9217902,447.6734254,134.2748509,957.9341211,529.6597239,241.8932941,500.6035712,679.6203327,BENIGN
305.6042155,876.6507618,996.3343376,368.3095305,448.610631,722.0709382,886.1957805,593.0443342,391.5256982,412.6218408,BENIGN
417.6669958,116.3584852,612.7958355,938.4821582,661.7777325,76.80304831,354.666205,550.6633794,403.2077561,833.6440105,DoS
127.3118787,175.672298,960.2663585,693.1693603,801.3715355,397.6349857,336.3127275,234.4840068,480.6480283,551.8287335,PortScan
271.9545594,217.8913796,661.8345851,633.7115998,593.4613827,16.24344321,728.7780545,323.5304125,665.055989,556.5784285,DoS
884.4787276,553.9932555,534.5592192,195.4580004,166.2293621,916.4891511,327.8381989,372.082255,759.8236584,338.8234824,DoS
580.9503799,990.6791571,756.7301671,442.2938055,707.397,389.2304717,228.8754625,596.8518769,928.1820981,929.13952,DoS
72.35725774,881.1051484,256.6616899,592.9847478,935.994179,678.1225015,414.4298125,689.5342089,343.9796363,277.2584163,PortScan
736.5352283,882.9938248,202.6326341,587.5858711,701.1395944,680.1118854,408.1516909,15.39489169,582.9260568,253.1015392,DoS
869.5411689,764.0955866,247.8124429,36.34074832,101.8472651,728.4939338,199.669738,371.2709205,501.699166,725.4681685,PortScan
31.58614483,936.2122462,51.97128365,541.2963353,709.0605195,870.9691237,714.0869321,801.7280831,339.4501925,814.8251137,BENIGN
412.017739,138.397586,665.7652403,524.6723067,639.3748005,337.998781,906.8665773,587.3698686,85.40248429,449.8039907,PortScan
805.9701287,289.4978651,664.1257393,426.5919011,889.1193557,845.2255582,525.4319983,691.5055458,883.349701,495.7170101,PortScan
799.415879,694.6964709,272.1451372,590.2306669,360.9738969,91.58207333,917.3135755,136.8186309,950.2373538,446.005773,BENIGN
343.3867022,834.5717903,935.4845135,185.733072,372.5089316,928.6305621,61.80846069,92.36052811,162.7909892,595.2128341,DoS
373.3093163,270.7446731,643.9995432,408.7341711,25.38635566,156.1525974,715.9722288,658.9239419,27.0959925,221.9721619,BENIGN
934.5438807,303.3855436,781.890913,765.8586439,691.6556519,965.6389753,393.5553361,130.7173236,671.7088592,729.3098005,DoS
433.4722328,997.1823539,559.0592849,321.1621526,220.1113259,350.5205343,372.5332738,68.71367772,369.5741994,464.2385197,DoS
819.0635139,540.793755,710.2427986,314.3501132,471.1678989,821.6368977,459.2651972,357.7982653,494.2124473,828.2492524,BENIGN
511.1136385,604.3129822,460.8983382,828.7089838,829.5627157,709.3888218,105.4013774,838.8538619,671.0129805,697.024166,DoS
426.1813022,451.3870243,163.6238212,794.8095487,693.6822258,220.7696128,82.38104562,680.4993021,654.5112143,273.259527,BENIGN
466.3745945,361.6660832,108.4003727,875.9330222,783.160029,168.1180976,512.2605639,487.3748079,625.0915527,946.186894,PortScan
642.0316462,84.139965,161.6287141,898.5541885,606.4290597,9.197051617,101.4715429,663.5017691,5.061583846,160.8080514,BENIGN
38.79945473,186.7725282,831.2458051,766.7683563,350.6426915,376.8106278,533.5544336,0.241004685,241.244336,208.2318086,PortScan
760.2278599,595.6387406,471.5761886,411.8409141,348.8682665,929.5291442,830.6194078,965.0269107,124.2972235,730.8674752,BENIGN
873.6771142,984.0834692,768.2734139,417.7667822,421.3570023,737.5823016,238.7771458,110.4741131,354.6221576,287.2389917,BENIGN
521.2960477,976.0138233,125.5502148,16.94766489,770.1582118,807.1555374,120.2072291,265.582833,17.55236337,293.3086108,BENIGN
418.3630384,714.1531464,861.2322273,154.6848482,451.5470228,408.0200913,687.464804,249.8674653,640.250915,877.4892417,PortScan
784.4054732,598.5629932,414.1410682,957.9458599,541.1138249,605.0895185,220.4876394,625.6507894,571.6076495,184.8383979,DoS
697.4202672,297.3490074,924.3961954,971.0582452,944.2664891,474.2142167,862.042651,844.5493985,319.1004732,828.9154742,BENIGN
